HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2015-10-08 14:19:48.000,2015-10-08 14:18:50.000,2015-10-08 14:19:48.000,Standing
2015-10-08 14:19:48.000,2015-10-08 14:18:50.000,2015-10-08 14:19:48.000,Telling Story
2015-10-08 14:19:48.000,2015-10-08 14:18:50.000,2015-10-08 14:19:48.000,Upper Body Movement
2015-10-08 14:19:53.000,2015-10-08 14:19:50.000,2015-10-08 14:19:53.000,Standing
2015-10-08 14:19:57.000,2015-10-08 14:19:53.000,2015-10-08 14:19:57.000,Standing
2015-10-08 14:19:57.000,2015-10-08 14:19:53.000,2015-10-08 14:19:57.000,supported
2015-10-08 14:19:58.000,2015-10-08 14:19:57.000,2015-10-08 14:19:58.000,Standing
2015-10-08 14:19:58.000,2015-10-08 14:19:57.000,2015-10-08 14:19:58.000,supported
2015-10-08 14:19:58.000,2015-10-08 14:19:57.000,2015-10-08 14:19:58.000,Typing
2015-10-08 14:20:05.000,2015-10-08 14:19:58.000,2015-10-08 14:20:05.000,Standing
2015-10-08 14:20:05.000,2015-10-08 14:19:58.000,2015-10-08 14:20:05.000,supported
2015-10-08 14:20:05.000,2015-10-08 14:19:58.000,2015-10-08 14:20:05.000,Typing
2015-10-08 14:20:05.000,2015-10-08 14:19:58.000,2015-10-08 14:20:05.000,Web Browsing
2015-10-08 14:20:22.000,2015-10-08 14:20:20.000,2015-10-08 14:20:22.000,Standing
2015-10-08 14:22:36.000,2015-10-08 14:20:22.000,2015-10-08 14:22:36.000,Standing
2015-10-08 14:22:36.000,2015-10-08 14:20:22.000,2015-10-08 14:22:36.000,supported
2015-10-08 14:22:36.000,2015-10-08 14:20:22.000,2015-10-08 14:22:36.000,Typing
2015-10-08 14:22:36.000,2015-10-08 14:20:22.000,2015-10-08 14:22:36.000,Web Browsing
2015-10-08 14:24:13.000,2015-10-08 14:24:03.000,2015-10-08 14:24:13.000,Standing
2015-10-08 14:24:16.000,2015-10-08 14:24:13.000,2015-10-08 14:24:16.000,Walking
2015-10-08 14:24:18.000,2015-10-08 14:24:17.000,2015-10-08 14:24:18.000,Elevator
2015-10-08 14:24:21.000,2015-10-08 14:24:18.000,2015-10-08 14:24:21.000,Standing
2015-10-08 14:24:21.000,2015-10-08 14:24:18.000,2015-10-08 14:24:21.000,Elevator
2015-10-08 14:24:44.000,2015-10-08 14:24:21.000,2015-10-08 14:24:44.000,Standing
2015-10-08 14:24:44.000,2015-10-08 14:24:21.000,2015-10-08 14:24:44.000,Down
2015-10-08 14:24:44.000,2015-10-08 14:24:21.000,2015-10-08 14:24:44.000,Elevator
2015-10-08 14:24:45.000,2015-10-08 14:24:44.000,2015-10-08 14:24:45.000,Down
2015-10-08 14:24:45.000,2015-10-08 14:24:44.000,2015-10-08 14:24:45.000,Elevator
2015-10-08 14:24:54.000,2015-10-08 14:24:46.000,2015-10-08 14:24:54.000,Walking
2015-10-08 14:25:25.000,2015-10-08 14:24:54.000,2015-10-08 14:25:25.000,Walking
2015-10-08 14:25:25.000,2015-10-08 14:24:54.000,2015-10-08 14:25:25.000,Outdoors
2015-10-08 14:29:18.000,2015-10-08 14:25:25.000,2015-10-08 14:29:18.000,Walking
2015-10-08 14:29:18.000,2015-10-08 14:25:25.000,2015-10-08 14:29:18.000,Telling Story
2015-10-08 14:29:18.000,2015-10-08 14:25:25.000,2015-10-08 14:29:18.000,Outdoors
2015-10-08 14:29:19.000,2015-10-08 14:29:18.000,2015-10-08 14:29:19.000,Standing
2015-10-08 14:29:19.000,2015-10-08 14:29:18.000,2015-10-08 14:29:19.000,Telling Story
2015-10-08 14:29:19.000,2015-10-08 14:29:18.000,2015-10-08 14:29:19.000,Outdoors
2015-10-08 14:29:34.000,2015-10-08 14:29:19.000,2015-10-08 14:29:34.000,Walking
2015-10-08 14:29:34.000,2015-10-08 14:29:19.000,2015-10-08 14:29:34.000,Telling Story
2015-10-08 14:29:34.000,2015-10-08 14:29:19.000,2015-10-08 14:29:34.000,Outdoors
2015-10-08 14:30:16.000,2015-10-08 14:29:34.000,2015-10-08 14:30:16.000,Standing
2015-10-08 14:30:16.000,2015-10-08 14:29:34.000,2015-10-08 14:30:16.000,Telling Story
2015-10-08 14:30:16.000,2015-10-08 14:29:34.000,2015-10-08 14:30:16.000,Outdoors
2015-10-08 14:30:56.000,2015-10-08 14:30:16.000,2015-10-08 14:30:56.000,Walking
2015-10-08 14:30:56.000,2015-10-08 14:30:16.000,2015-10-08 14:30:56.000,Telling Story
2015-10-08 14:30:56.000,2015-10-08 14:30:16.000,2015-10-08 14:30:56.000,Outdoors
2015-10-08 14:31:59.000,2015-10-08 14:30:56.000,2015-10-08 14:31:59.000,Standing
2015-10-08 14:31:59.000,2015-10-08 14:30:56.000,2015-10-08 14:31:59.000,Telling Story
2015-10-08 14:31:59.000,2015-10-08 14:30:56.000,2015-10-08 14:31:59.000,Outdoors
2015-10-08 14:32:11.000,2015-10-08 14:31:59.000,2015-10-08 14:32:11.000,Standing
2015-10-08 14:32:11.000,2015-10-08 14:31:59.000,2015-10-08 14:32:11.000,Telling Story
2015-10-08 14:32:11.000,2015-10-08 14:31:59.000,2015-10-08 14:32:11.000,Waiting
2015-10-08 14:32:11.000,2015-10-08 14:31:59.000,2015-10-08 14:32:11.000,Outdoors
2015-10-08 14:32:56.000,2015-10-08 14:32:11.000,2015-10-08 14:32:56.000,Texting
2015-10-08 14:32:56.000,2015-10-08 14:32:11.000,2015-10-08 14:32:56.000,Standing
2015-10-08 14:32:56.000,2015-10-08 14:32:11.000,2015-10-08 14:32:56.000,Telling Story
2015-10-08 14:32:56.000,2015-10-08 14:32:11.000,2015-10-08 14:32:56.000,Waiting
2015-10-08 14:32:56.000,2015-10-08 14:32:11.000,2015-10-08 14:32:56.000,Outdoors
2015-10-08 14:41:23.000,2015-10-08 14:32:56.000,2015-10-08 14:41:23.000,Standing
2015-10-08 14:41:23.000,2015-10-08 14:32:56.000,2015-10-08 14:41:23.000,Telling Story
2015-10-08 14:41:23.000,2015-10-08 14:32:56.000,2015-10-08 14:41:23.000,Waiting
2015-10-08 14:41:23.000,2015-10-08 14:32:56.000,2015-10-08 14:41:23.000,Outdoors
2015-10-08 14:41:45.000,2015-10-08 14:41:23.000,2015-10-08 14:41:45.000,Telling Story
2015-10-08 14:41:45.000,2015-10-08 14:41:23.000,2015-10-08 14:41:45.000,Waiting
2015-10-08 14:41:45.000,2015-10-08 14:41:23.000,2015-10-08 14:41:45.000,Walking
2015-10-08 14:41:45.000,2015-10-08 14:41:23.000,2015-10-08 14:41:45.000,Outdoors
2015-10-08 14:41:46.000,2015-10-08 14:41:45.000,2015-10-08 14:41:46.000,Telling Story
2015-10-08 14:41:46.000,2015-10-08 14:41:45.000,2015-10-08 14:41:46.000,Waiting
2015-10-08 14:41:46.000,2015-10-08 14:41:45.000,2015-10-08 14:41:46.000,Walking
2015-10-08 14:41:46.000,2015-10-08 14:41:45.000,2015-10-08 14:41:46.000,Outdoors
2015-10-08 14:41:48.000,2015-10-08 14:41:46.000,2015-10-08 14:41:48.000,Walking
2015-10-08 14:41:48.000,2015-10-08 14:41:46.000,2015-10-08 14:41:48.000,Outdoors
2015-10-08 14:41:50.000,2015-10-08 14:41:48.000,2015-10-08 14:41:50.000,MBTA
2015-10-08 14:41:51.000,2015-10-08 14:41:50.000,2015-10-08 14:41:51.000,Telling Story
2015-10-08 14:41:51.000,2015-10-08 14:41:50.000,2015-10-08 14:41:51.000,MBTA
2015-10-08 14:42:39.000,2015-10-08 14:41:51.000,2015-10-08 14:42:39.000,MBTA
2015-10-08 14:44:00.000,2015-10-08 14:42:39.000,2015-10-08 14:44:00.000,MBTA
2015-10-08 14:44:00.000,2015-10-08 14:42:39.000,2015-10-08 14:44:00.000,Telling Story
2015-10-08 14:44:03.000,2015-10-08 14:44:00.000,2015-10-08 14:44:03.000,Telling Story
2015-10-08 14:44:39.000,2015-10-08 14:44:03.000,2015-10-08 14:44:39.000,Walking
2015-10-08 14:44:39.000,2015-10-08 14:44:03.000,2015-10-08 14:44:39.000,Telling Story
2015-10-08 14:45:45.000,2015-10-08 14:44:39.000,2015-10-08 14:45:45.000,Standing
2015-10-08 14:45:45.000,2015-10-08 14:44:39.000,2015-10-08 14:45:45.000,Telling Story
2015-10-08 14:51:06.000,2015-10-08 14:45:45.000,2015-10-08 14:51:06.000,Walking
2015-10-08 14:51:06.000,2015-10-08 14:45:45.000,2015-10-08 14:51:06.000,Telling Story
2015-10-08 14:51:07.000,2015-10-08 14:51:06.000,2015-10-08 14:51:07.000,Telling Story
2015-10-08 14:51:40.000,2015-10-08 14:51:14.000,2015-10-08 14:51:40.000,Standing
2015-10-08 14:51:46.000,2015-10-08 14:51:43.000,2015-10-08 14:51:46.000,Walking
2015-10-08 14:52:10.000,2015-10-08 14:51:47.000,2015-10-08 14:52:10.000,Biking
2015-10-08 14:59:03.000,2015-10-08 14:52:10.000,2015-10-08 14:59:03.000,Outdoors
2015-10-08 14:59:03.000,2015-10-08 14:52:10.000,2015-10-08 14:59:03.000,Biking
2015-10-08 14:59:04.000,2015-10-08 14:59:03.000,2015-10-08 14:59:04.000,Biking
2015-10-08 14:59:44.000,2015-10-08 14:59:23.000,2015-10-08 14:59:44.000,Walking
2015-10-08 14:59:59.000,2015-10-08 14:59:44.000,2015-10-08 14:59:59.000,Outdoors
2015-10-08 14:59:59.000,2015-10-08 14:59:44.000,2015-10-08 14:59:59.000,Walking
