HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2015-10-23 18:52:54.000,2015-10-23 18:52:45.000,2015-10-23 18:52:54.000,Standing
2015-10-23 18:52:54.000,2015-10-23 18:52:45.000,2015-10-23 18:52:54.000,Vending Machine
2015-10-23 18:53:03.000,2015-10-23 18:52:54.000,2015-10-23 18:53:03.000,Standing
2015-10-23 18:53:03.000,2015-10-23 18:52:54.000,2015-10-23 18:53:03.000,Vending Machine
2015-10-23 18:53:03.000,2015-10-23 18:52:54.000,2015-10-23 18:53:03.000,Upper Body Movement
2015-10-23 18:53:31.000,2015-10-23 18:53:30.000,2015-10-23 18:53:31.000,Walking
2015-10-23 18:55:43.000,2015-10-23 18:53:31.000,2015-10-23 18:55:43.000,Walking
2015-10-23 18:55:43.000,2015-10-23 18:53:31.000,2015-10-23 18:55:43.000,Outdoors
2015-10-23 18:55:49.000,2015-10-23 18:55:45.000,2015-10-23 18:55:49.000,Escalator
2015-10-23 18:55:49.000,2015-10-23 18:55:45.000,2015-10-23 18:55:49.000,Standing
2015-10-23 18:56:06.000,2015-10-23 18:55:49.000,2015-10-23 18:56:06.000,Escalator
2015-10-23 18:56:06.000,2015-10-23 18:55:49.000,2015-10-23 18:56:06.000,Standing
2015-10-23 18:56:06.000,2015-10-23 18:55:49.000,2015-10-23 18:56:06.000,Telling Story
2015-10-23 18:56:09.000,2015-10-23 18:56:08.000,2015-10-23 18:56:09.000,Walking
2015-10-23 18:56:16.000,2015-10-23 18:56:09.000,2015-10-23 18:56:16.000,Walking
2015-10-23 18:56:17.000,2015-10-23 18:56:16.000,2015-10-23 18:56:17.000,Walking
2015-10-23 18:56:17.000,2015-10-23 18:56:16.000,2015-10-23 18:56:17.000,Stairs
2015-10-23 18:56:38.000,2015-10-23 18:56:17.000,2015-10-23 18:56:38.000,Walking
2015-10-23 18:56:38.000,2015-10-23 18:56:17.000,2015-10-23 18:56:38.000,Stairs
2015-10-23 18:56:38.000,2015-10-23 18:56:17.000,2015-10-23 18:56:38.000,Down
2015-10-23 18:56:41.000,2015-10-23 18:56:38.000,2015-10-23 18:56:41.000,Walking
2015-10-23 18:57:34.000,2015-10-23 18:56:41.000,2015-10-23 18:57:34.000,Walking
2015-10-23 18:57:34.000,2015-10-23 18:56:41.000,2015-10-23 18:57:34.000,Outdoors
2015-10-23 18:58:49.000,2015-10-23 18:57:34.000,2015-10-23 18:58:49.000,Walking
2015-10-23 18:58:49.000,2015-10-23 18:57:34.000,2015-10-23 18:58:49.000,Outdoors
2015-10-23 18:58:49.000,2015-10-23 18:57:34.000,2015-10-23 18:58:49.000,Telling Story
2015-10-23 18:59:13.000,2015-10-23 18:59:12.000,2015-10-23 18:59:13.000,Frisbee
2015-10-23 18:59:59.000,2015-10-23 18:59:13.000,2015-10-23 18:59:59.000,Frisbee
2015-10-23 18:59:59.000,2015-10-23 18:59:13.000,2015-10-23 18:59:59.000,Outdoors
