HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2015-10-23 19:30:17.000,2015-10-23 19:30:14.000,2015-10-23 19:30:17.000,Carrying Drinking
2015-10-23 19:31:31.000,2015-10-23 19:30:17.000,2015-10-23 19:31:31.000,Walking
2015-10-23 19:31:31.000,2015-10-23 19:30:17.000,2015-10-23 19:31:31.000,Treadmill
2015-10-23 19:31:31.000,2015-10-23 19:30:17.000,2015-10-23 19:31:31.000,Carrying Drinking
2015-10-23 19:31:31.000,2015-10-23 19:30:17.000,2015-10-23 19:31:31.000,Dominant Hand
2015-10-23 19:31:35.000,2015-10-23 19:31:34.000,2015-10-23 19:31:35.000,Walking
2015-10-23 19:31:36.000,2015-10-23 19:31:35.000,2015-10-23 19:31:36.000,Walking
2015-10-23 19:31:36.000,2015-10-23 19:31:35.000,2015-10-23 19:31:36.000,Treadmill
2015-10-23 19:32:34.000,2015-10-23 19:31:36.000,2015-10-23 19:32:34.000,Walking
2015-10-23 19:32:34.000,2015-10-23 19:31:36.000,2015-10-23 19:32:34.000,Treadmill
2015-10-23 19:32:34.000,2015-10-23 19:31:36.000,2015-10-23 19:32:34.000,Telling Story
2015-10-23 19:33:31.000,2015-10-23 19:33:30.000,2015-10-23 19:33:31.000,Standing
2015-10-23 19:34:47.000,2015-10-23 19:33:31.000,2015-10-23 19:34:47.000,Standing
2015-10-23 19:34:47.000,2015-10-23 19:33:31.000,2015-10-23 19:34:47.000,Laundry
2015-10-23 19:35:06.000,2015-10-23 19:35:03.000,2015-10-23 19:35:06.000,Walking
2015-10-23 19:35:58.000,2015-10-23 19:35:06.000,2015-10-23 19:35:58.000,Walking
2015-10-23 19:35:58.000,2015-10-23 19:35:06.000,2015-10-23 19:35:58.000,Sweeping
