HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2015-10-16 11:01:29.000,2015-10-16 11:01:28.000,2015-10-16 11:01:29.000,Stairs
2015-10-16 11:01:29.000,2015-10-16 11:01:28.000,2015-10-16 11:01:29.000,Walking
2015-10-16 11:01:49.000,2015-10-16 11:01:29.000,2015-10-16 11:01:49.000,Down
2015-10-16 11:01:49.000,2015-10-16 11:01:29.000,2015-10-16 11:01:49.000,Stairs
2015-10-16 11:01:49.000,2015-10-16 11:01:29.000,2015-10-16 11:01:49.000,Walking
2015-10-16 11:02:05.000,2015-10-16 11:01:49.000,2015-10-16 11:02:05.000,Stairs
2015-10-16 11:02:05.000,2015-10-16 11:01:49.000,2015-10-16 11:02:05.000,Up
2015-10-16 11:02:05.000,2015-10-16 11:01:49.000,2015-10-16 11:02:05.000,Walking
2015-10-16 11:02:06.000,2015-10-16 11:02:05.000,2015-10-16 11:02:06.000,Up
2015-10-16 11:02:06.000,2015-10-16 11:02:05.000,2015-10-16 11:02:06.000,Walking
2015-10-16 11:02:20.000,2015-10-16 11:02:06.000,2015-10-16 11:02:20.000,Walking
2015-10-16 11:03:17.000,2015-10-16 11:02:20.000,2015-10-16 11:03:17.000,Standing
2015-10-16 11:03:46.000,2015-10-16 11:03:17.000,2015-10-16 11:03:46.000,Walking
2015-10-16 11:03:48.000,2015-10-16 11:03:46.000,2015-10-16 11:03:48.000,Walking
2015-10-16 11:03:48.000,2015-10-16 11:03:46.000,2015-10-16 11:03:48.000,Stairs
2015-10-16 11:04:11.000,2015-10-16 11:03:48.000,2015-10-16 11:04:11.000,Walking
2015-10-16 11:04:11.000,2015-10-16 11:03:48.000,2015-10-16 11:04:11.000,Stairs
2015-10-16 11:04:11.000,2015-10-16 11:03:48.000,2015-10-16 11:04:11.000,Up
2015-10-16 11:04:12.000,2015-10-16 11:04:11.000,2015-10-16 11:04:12.000,Stairs
2015-10-16 11:04:12.000,2015-10-16 11:04:11.000,2015-10-16 11:04:12.000,Up
2015-10-16 11:04:12.000,2015-10-16 11:04:11.000,2015-10-16 11:04:12.000,Standing
2015-10-16 11:04:17.000,2015-10-16 11:04:14.000,2015-10-16 11:04:17.000,Standing
2015-10-16 11:04:17.000,2015-10-16 11:04:14.000,2015-10-16 11:04:17.000,MBTA
2015-10-16 11:04:37.000,2015-10-16 11:04:17.000,2015-10-16 11:04:37.000,Standing
2015-10-16 11:04:37.000,2015-10-16 11:04:17.000,2015-10-16 11:04:37.000,Stop Light
2015-10-16 11:04:52.000,2015-10-16 11:04:37.000,2015-10-16 11:04:52.000,Standing
2015-10-16 11:04:52.000,2015-10-16 11:04:37.000,2015-10-16 11:04:52.000,Stop Light
2015-10-16 11:04:52.000,2015-10-16 11:04:37.000,2015-10-16 11:04:52.000,Waiting
2015-10-16 11:05:17.000,2015-10-16 11:05:06.000,2015-10-16 11:05:17.000,MBTA
2015-10-16 11:05:22.000,2015-10-16 11:05:17.000,2015-10-16 11:05:22.000,MBTA
2015-10-16 11:05:22.000,2015-10-16 11:05:17.000,2015-10-16 11:05:22.000,Standing
2015-10-16 11:06:10.000,2015-10-16 11:05:22.000,2015-10-16 11:06:10.000,MBTA
2015-10-16 11:06:10.000,2015-10-16 11:05:22.000,2015-10-16 11:06:10.000,Standing
2015-10-16 11:06:10.000,2015-10-16 11:05:22.000,2015-10-16 11:06:10.000,Dominant Hand
2015-10-16 11:06:40.000,2015-10-16 11:06:10.000,2015-10-16 11:06:40.000,MBTA
2015-10-16 11:06:40.000,2015-10-16 11:06:10.000,2015-10-16 11:06:40.000,Standing
2015-10-16 11:06:40.000,2015-10-16 11:06:10.000,2015-10-16 11:06:40.000,Dominant Hand
2015-10-16 11:06:40.000,2015-10-16 11:06:10.000,2015-10-16 11:06:40.000,Telling Story
2015-10-16 11:06:51.000,2015-10-16 11:06:42.000,2015-10-16 11:06:51.000,Walking
2015-10-16 11:07:22.000,2015-10-16 11:06:51.000,2015-10-16 11:07:22.000,Walking
2015-10-16 11:07:22.000,2015-10-16 11:06:51.000,2015-10-16 11:07:22.000,Telling Story
2015-10-16 11:07:23.000,2015-10-16 11:07:22.000,2015-10-16 11:07:23.000,Walking
2015-10-16 11:07:23.000,2015-10-16 11:07:22.000,2015-10-16 11:07:23.000,Telling Story
2015-10-16 11:07:23.000,2015-10-16 11:07:22.000,2015-10-16 11:07:23.000,Stairs
2015-10-16 11:07:33.000,2015-10-16 11:07:23.000,2015-10-16 11:07:33.000,Walking
2015-10-16 11:07:33.000,2015-10-16 11:07:23.000,2015-10-16 11:07:33.000,Telling Story
2015-10-16 11:07:33.000,2015-10-16 11:07:23.000,2015-10-16 11:07:33.000,Stairs
2015-10-16 11:07:33.000,2015-10-16 11:07:23.000,2015-10-16 11:07:33.000,Up
2015-10-16 11:07:34.000,2015-10-16 11:07:33.000,2015-10-16 11:07:34.000,Walking
2015-10-16 11:07:36.000,2015-10-16 11:07:34.000,2015-10-16 11:07:36.000,Walking
2015-10-16 11:07:42.000,2015-10-16 11:07:36.000,2015-10-16 11:07:42.000,Walking
2015-10-16 11:07:42.000,2015-10-16 11:07:36.000,2015-10-16 11:07:42.000,Telling Story
2015-10-16 11:07:44.000,2015-10-16 11:07:42.000,2015-10-16 11:07:44.000,Walking
2015-10-16 11:07:44.000,2015-10-16 11:07:42.000,2015-10-16 11:07:44.000,Telling Story
2015-10-16 11:07:44.000,2015-10-16 11:07:42.000,2015-10-16 11:07:44.000,Stairs
2015-10-16 11:07:55.000,2015-10-16 11:07:44.000,2015-10-16 11:07:55.000,Walking
2015-10-16 11:07:55.000,2015-10-16 11:07:44.000,2015-10-16 11:07:55.000,Telling Story
2015-10-16 11:07:55.000,2015-10-16 11:07:44.000,2015-10-16 11:07:55.000,Stairs
2015-10-16 11:07:55.000,2015-10-16 11:07:44.000,2015-10-16 11:07:55.000,Down
2015-10-16 11:07:57.000,2015-10-16 11:07:56.000,2015-10-16 11:07:57.000,Walking
2015-10-16 11:07:59.000,2015-10-16 11:07:57.000,2015-10-16 11:07:59.000,Walking
2015-10-16 11:07:59.000,2015-10-16 11:07:57.000,2015-10-16 11:07:59.000,Telling Story
2015-10-16 11:10:28.000,2015-10-16 11:07:59.000,2015-10-16 11:10:28.000,Walking
2015-10-16 11:10:28.000,2015-10-16 11:07:59.000,2015-10-16 11:10:28.000,Telling Story
2015-10-16 11:10:28.000,2015-10-16 11:07:59.000,2015-10-16 11:10:28.000,Outdoors
2015-10-16 11:10:30.000,2015-10-16 11:10:28.000,2015-10-16 11:10:30.000,Telling Story
2015-10-16 11:10:30.000,2015-10-16 11:10:28.000,2015-10-16 11:10:30.000,Outdoors
2015-10-16 11:10:30.000,2015-10-16 11:10:28.000,2015-10-16 11:10:30.000,Standing
2015-10-16 11:10:38.000,2015-10-16 11:10:30.000,2015-10-16 11:10:38.000,Standing
2015-10-16 11:10:38.000,2015-10-16 11:10:30.000,2015-10-16 11:10:38.000,Outdoors
2015-10-16 11:10:42.000,2015-10-16 11:10:38.000,2015-10-16 11:10:42.000,Standing
2015-10-16 11:10:42.000,2015-10-16 11:10:38.000,2015-10-16 11:10:42.000,Outdoors
2015-10-16 11:10:42.000,2015-10-16 11:10:38.000,2015-10-16 11:10:42.000,Texting
2015-10-16 11:11:09.000,2015-10-16 11:10:42.000,2015-10-16 11:11:09.000,Standing
2015-10-16 11:11:09.000,2015-10-16 11:10:42.000,2015-10-16 11:11:09.000,Outdoors
2015-10-16 11:11:09.000,2015-10-16 11:10:42.000,2015-10-16 11:11:09.000,Texting
2015-10-16 11:11:09.000,2015-10-16 11:10:42.000,2015-10-16 11:11:09.000,Telling Story
2015-10-16 11:11:12.000,2015-10-16 11:11:10.000,2015-10-16 11:11:12.000,Walking
2015-10-16 11:11:13.000,2015-10-16 11:11:12.000,2015-10-16 11:11:13.000,Walking
2015-10-16 11:11:13.000,2015-10-16 11:11:12.000,2015-10-16 11:11:13.000,Telling Story
2015-10-16 11:16:34.000,2015-10-16 11:11:13.000,2015-10-16 11:16:34.000,Walking
2015-10-16 11:16:34.000,2015-10-16 11:11:13.000,2015-10-16 11:16:34.000,Telling Story
2015-10-16 11:16:34.000,2015-10-16 11:11:13.000,2015-10-16 11:16:34.000,Outdoors
2015-10-16 11:16:41.000,2015-10-16 11:16:35.000,2015-10-16 11:16:41.000,Walking
2015-10-16 11:16:41.000,2015-10-16 11:16:35.000,2015-10-16 11:16:41.000,Telling Story
2015-10-16 11:16:55.000,2015-10-16 11:16:49.000,2015-10-16 11:16:55.000,Standing
2015-10-16 11:16:56.000,2015-10-16 11:16:55.000,2015-10-16 11:16:56.000,Standing
2015-10-16 11:16:56.000,2015-10-16 11:16:55.000,2015-10-16 11:16:56.000,Telling Story
2015-10-16 11:16:57.000,2015-10-16 11:16:56.000,2015-10-16 11:16:57.000,Standing
2015-10-16 11:16:57.000,2015-10-16 11:16:56.000,2015-10-16 11:16:57.000,Telling Story
2015-10-16 11:16:57.000,2015-10-16 11:16:56.000,2015-10-16 11:16:57.000,Elevator
2015-10-16 11:17:17.000,2015-10-16 11:16:57.000,2015-10-16 11:17:17.000,Standing
2015-10-16 11:17:17.000,2015-10-16 11:16:57.000,2015-10-16 11:17:17.000,Telling Story
2015-10-16 11:17:17.000,2015-10-16 11:16:57.000,2015-10-16 11:17:17.000,Elevator
2015-10-16 11:17:17.000,2015-10-16 11:16:57.000,2015-10-16 11:17:17.000,Up
2015-10-16 11:17:51.000,2015-10-16 11:17:49.000,2015-10-16 11:17:51.000,Standing
2015-10-16 11:17:56.000,2015-10-16 11:17:51.000,2015-10-16 11:17:56.000,Standing
2015-10-16 11:17:56.000,2015-10-16 11:17:51.000,2015-10-16 11:17:56.000,Upper Body Movement
2015-10-16 11:18:20.000,2015-10-16 11:17:56.000,2015-10-16 11:18:20.000,Standing
2015-10-16 11:18:20.000,2015-10-16 11:17:56.000,2015-10-16 11:18:20.000,Upper Body Movement
2015-10-16 11:18:20.000,2015-10-16 11:17:56.000,2015-10-16 11:18:20.000,Shelf Unload
2015-10-16 11:18:21.000,2015-10-16 11:18:20.000,2015-10-16 11:18:21.000,Standing
2015-10-16 11:18:29.000,2015-10-16 11:18:21.000,2015-10-16 11:18:29.000,Standing
2015-10-16 11:18:29.000,2015-10-16 11:18:21.000,2015-10-16 11:18:29.000,Shelf Reload
2015-10-16 11:18:29.000,2015-10-16 11:18:21.000,2015-10-16 11:18:29.000,Upper Body Movement
2015-10-16 11:18:46.000,2015-10-16 11:18:29.000,2015-10-16 11:18:46.000,Shelf Reload
2015-10-16 11:18:46.000,2015-10-16 11:18:29.000,2015-10-16 11:18:46.000,Upper Body Movement
2015-10-16 11:18:46.000,2015-10-16 11:18:29.000,2015-10-16 11:18:46.000,Standing
2015-10-16 11:18:50.000,2015-10-16 11:18:48.000,2015-10-16 11:18:50.000,Texting
2015-10-16 11:20:27.000,2015-10-16 11:20:26.000,2015-10-16 11:20:27.000,Elevator
2015-10-16 11:20:28.000,2015-10-16 11:20:27.000,2015-10-16 11:20:28.000,Elevator
2015-10-16 11:20:28.000,2015-10-16 11:20:27.000,2015-10-16 11:20:28.000,Standing
2015-10-16 11:20:50.000,2015-10-16 11:20:28.000,2015-10-16 11:20:50.000,Elevator
2015-10-16 11:20:50.000,2015-10-16 11:20:28.000,2015-10-16 11:20:50.000,Standing
2015-10-16 11:20:50.000,2015-10-16 11:20:28.000,2015-10-16 11:20:50.000,Down
2015-10-16 11:21:04.000,2015-10-16 11:20:52.000,2015-10-16 11:21:04.000,Walking
2015-10-16 11:21:12.000,2015-10-16 11:21:06.000,2015-10-16 11:21:12.000,Biking
2015-10-16 11:27:27.000,2015-10-16 11:21:12.000,2015-10-16 11:27:27.000,Biking
2015-10-16 11:27:27.000,2015-10-16 11:21:12.000,2015-10-16 11:27:27.000,Outdoors
2015-10-16 11:27:41.000,2015-10-16 11:27:39.000,2015-10-16 11:27:41.000,Frisbee
2015-10-16 11:27:59.000,2015-10-16 11:27:41.000,2015-10-16 11:27:59.000,Outdoors
2015-10-16 11:27:59.000,2015-10-16 11:27:41.000,2015-10-16 11:27:59.000,Frisbee
2015-10-16 11:28:00.000,2015-10-16 11:27:59.000,2015-10-16 11:28:00.000,Jog/Running
2015-10-16 11:28:00.000,2015-10-16 11:27:59.000,2015-10-16 11:28:00.000,Frisbee
2015-10-16 11:28:00.000,2015-10-16 11:27:59.000,2015-10-16 11:28:00.000,City
2015-10-16 11:28:01.000,2015-10-16 11:28:00.000,2015-10-16 11:28:01.000,Frisbee
2015-10-16 11:28:01.000,2015-10-16 11:28:00.000,2015-10-16 11:28:01.000,City
2015-10-16 11:28:01.000,2015-10-16 11:28:00.000,2015-10-16 11:28:01.000,Other
2015-10-16 11:28:22.000,2015-10-16 11:28:20.000,2015-10-16 11:28:22.000,Frisbee
2015-10-16 11:30:45.000,2015-10-16 11:28:22.000,2015-10-16 11:30:45.000,Frisbee
2015-10-16 11:30:45.000,2015-10-16 11:28:22.000,2015-10-16 11:30:45.000,Outdoors
2015-10-16 11:31:03.000,2015-10-16 11:31:01.000,2015-10-16 11:31:03.000,Walking
2015-10-16 11:31:22.000,2015-10-16 11:31:03.000,2015-10-16 11:31:22.000,Walking
2015-10-16 11:31:22.000,2015-10-16 11:31:03.000,2015-10-16 11:31:22.000,Outdoors
2015-10-16 11:31:26.000,2015-10-16 11:31:24.000,2015-10-16 11:31:26.000,Walking
2015-10-16 11:31:40.000,2015-10-16 11:31:26.000,2015-10-16 11:31:40.000,Walking
2015-10-16 11:31:40.000,2015-10-16 11:31:26.000,2015-10-16 11:31:40.000,Telling Story
2015-10-16 11:31:47.000,2015-10-16 11:31:41.000,2015-10-16 11:31:47.000,Standing
2015-10-16 11:31:52.000,2015-10-16 11:31:47.000,2015-10-16 11:31:52.000,Standing
2015-10-16 11:31:52.000,2015-10-16 11:31:47.000,2015-10-16 11:31:52.000,Upper Body Movement
2015-10-16 11:31:59.000,2015-10-16 11:31:52.000,2015-10-16 11:31:59.000,Standing
2015-10-16 11:31:59.000,2015-10-16 11:31:52.000,2015-10-16 11:31:59.000,Upper Body Movement
2015-10-16 11:31:59.000,2015-10-16 11:31:52.000,2015-10-16 11:31:59.000,Vending Machine
2015-10-16 11:32:08.000,2015-10-16 11:31:59.000,2015-10-16 11:32:08.000,Standing
2015-10-16 11:32:08.000,2015-10-16 11:31:59.000,2015-10-16 11:32:08.000,Upper Body Movement
2015-10-16 11:32:08.000,2015-10-16 11:31:59.000,2015-10-16 11:32:08.000,Vending Machine
2015-10-16 11:32:08.000,2015-10-16 11:31:59.000,2015-10-16 11:32:08.000,Lower Body Movement
2015-10-16 11:33:51.000,2015-10-16 11:33:49.000,2015-10-16 11:33:51.000,Stairs
2015-10-16 11:33:51.000,2015-10-16 11:33:49.000,2015-10-16 11:33:51.000,Up
2015-10-16 11:33:51.000,2015-10-16 11:33:49.000,2015-10-16 11:33:51.000,Walking
2015-10-16 11:35:01.000,2015-10-16 11:33:51.000,2015-10-16 11:35:01.000,Stairs
2015-10-16 11:35:01.000,2015-10-16 11:33:51.000,2015-10-16 11:35:01.000,Up
2015-10-16 11:35:01.000,2015-10-16 11:33:51.000,2015-10-16 11:35:01.000,Walking
2015-10-16 11:35:01.000,2015-10-16 11:33:51.000,2015-10-16 11:35:01.000,Phone Talking
2015-10-16 11:37:09.000,2015-10-16 11:36:50.000,2015-10-16 11:37:09.000,Lying
2015-10-16 11:37:38.000,2015-10-16 11:37:09.000,2015-10-16 11:37:38.000,Lying
2015-10-16 11:37:38.000,2015-10-16 11:37:09.000,2015-10-16 11:37:38.000,Telling Story
2015-10-16 11:37:45.000,2015-10-16 11:37:42.000,2015-10-16 11:37:45.000,Sitting
2015-10-16 11:39:27.000,2015-10-16 11:37:45.000,2015-10-16 11:39:27.000,Sitting
2015-10-16 11:39:27.000,2015-10-16 11:37:45.000,2015-10-16 11:39:27.000,Telling Story
2015-10-16 11:39:27.000,2015-10-16 11:37:45.000,2015-10-16 11:39:27.000,Reclining
2015-10-16 11:39:37.000,2015-10-16 11:39:27.000,2015-10-16 11:39:37.000,Reclining
2015-10-16 11:40:50.000,2015-10-16 11:39:37.000,2015-10-16 11:40:50.000,Reclining
2015-10-16 11:40:50.000,2015-10-16 11:39:37.000,2015-10-16 11:40:50.000,Texting
2015-10-16 11:41:16.000,2015-10-16 11:40:50.000,2015-10-16 11:41:16.000,Reclining
2015-10-16 11:41:17.000,2015-10-16 11:41:16.000,2015-10-16 11:41:17.000,Biking
2015-10-16 11:44:02.000,2015-10-16 11:41:17.000,2015-10-16 11:44:02.000,Biking
2015-10-16 11:44:02.000,2015-10-16 11:41:17.000,2015-10-16 11:44:02.000,300 KPM/Min
2015-10-16 11:44:27.000,2015-10-16 11:44:26.000,2015-10-16 11:44:27.000,1 mph
2015-10-16 11:44:27.000,2015-10-16 11:44:26.000,2015-10-16 11:44:27.000,Walking
2015-10-16 11:44:36.000,2015-10-16 11:44:27.000,2015-10-16 11:44:36.000,1 mph
2015-10-16 11:44:36.000,2015-10-16 11:44:27.000,2015-10-16 11:44:36.000,Walking
2015-10-16 11:44:36.000,2015-10-16 11:44:27.000,2015-10-16 11:44:36.000,Treadmill
2015-10-16 11:45:05.000,2015-10-16 11:44:36.000,2015-10-16 11:45:05.000,1 mph
2015-10-16 11:45:05.000,2015-10-16 11:44:36.000,2015-10-16 11:45:05.000,Walking
2015-10-16 11:45:05.000,2015-10-16 11:44:36.000,2015-10-16 11:45:05.000,Treadmill
2015-10-16 11:45:05.000,2015-10-16 11:44:36.000,2015-10-16 11:45:05.000,Arms On Desk
2015-10-16 11:45:49.000,2015-10-16 11:45:05.000,2015-10-16 11:45:49.000,1 mph
2015-10-16 11:45:49.000,2015-10-16 11:45:05.000,2015-10-16 11:45:49.000,Walking
2015-10-16 11:45:49.000,2015-10-16 11:45:05.000,2015-10-16 11:45:49.000,Treadmill
2015-10-16 11:45:49.000,2015-10-16 11:45:05.000,2015-10-16 11:45:49.000,Arms On Desk
2015-10-16 11:45:49.000,2015-10-16 11:45:05.000,2015-10-16 11:45:49.000,Telling Story
2015-10-16 11:45:58.000,2015-10-16 11:45:56.000,2015-10-16 11:45:58.000,Walking
2015-10-16 11:45:59.000,2015-10-16 11:45:58.000,2015-10-16 11:45:59.000,Walking
2015-10-16 11:45:59.000,2015-10-16 11:45:58.000,2015-10-16 11:45:59.000,Treadmill
2015-10-16 11:46:01.000,2015-10-16 11:45:59.000,2015-10-16 11:46:01.000,Walking
2015-10-16 11:46:01.000,2015-10-16 11:45:59.000,2015-10-16 11:46:01.000,Treadmill
2015-10-16 11:46:01.000,2015-10-16 11:45:59.000,2015-10-16 11:46:01.000,2 mph
2015-10-16 11:48:28.000,2015-10-16 11:46:01.000,2015-10-16 11:48:28.000,Walking
2015-10-16 11:48:28.000,2015-10-16 11:46:01.000,2015-10-16 11:48:28.000,Treadmill
2015-10-16 11:48:28.000,2015-10-16 11:46:01.000,2015-10-16 11:48:28.000,2 mph
2015-10-16 11:48:28.000,2015-10-16 11:46:01.000,2015-10-16 11:48:28.000,Arms On Desk
2015-10-16 11:48:29.000,2015-10-16 11:48:28.000,2015-10-16 11:48:29.000,Walking
2015-10-16 11:48:30.000,2015-10-16 11:48:29.000,2015-10-16 11:48:30.000,Walking
2015-10-16 11:48:30.000,2015-10-16 11:48:29.000,2015-10-16 11:48:30.000,Treadmill
2015-10-16 11:50:58.000,2015-10-16 11:48:30.000,2015-10-16 11:50:58.000,Walking
2015-10-16 11:50:58.000,2015-10-16 11:48:30.000,2015-10-16 11:50:58.000,Treadmill
2015-10-16 11:50:58.000,2015-10-16 11:48:30.000,2015-10-16 11:50:58.000,3.5 mph
2015-10-16 11:51:00.000,2015-10-16 11:50:58.000,2015-10-16 11:51:00.000,Walking
2015-10-16 11:51:00.000,2015-10-16 11:50:58.000,2015-10-16 11:51:00.000,Treadmill
2015-10-16 11:51:00.000,2015-10-16 11:50:58.000,2015-10-16 11:51:00.000,3.5 mph
2015-10-16 11:51:00.000,2015-10-16 11:50:58.000,2015-10-16 11:51:00.000,Bag
2015-10-16 11:52:40.000,2015-10-16 11:51:00.000,2015-10-16 11:52:40.000,Walking
2015-10-16 11:52:40.000,2015-10-16 11:51:00.000,2015-10-16 11:52:40.000,Treadmill
2015-10-16 11:52:40.000,2015-10-16 11:51:00.000,2015-10-16 11:52:40.000,3.5 mph
2015-10-16 11:52:40.000,2015-10-16 11:51:00.000,2015-10-16 11:52:40.000,Bag
2015-10-16 11:52:40.000,2015-10-16 11:51:00.000,2015-10-16 11:52:40.000,Dominant Hand
2015-10-16 11:52:43.000,2015-10-16 11:52:41.000,2015-10-16 11:52:43.000,Jog/Running
2015-10-16 11:52:44.000,2015-10-16 11:52:43.000,2015-10-16 11:52:44.000,Jog/Running
2015-10-16 11:52:44.000,2015-10-16 11:52:43.000,2015-10-16 11:52:44.000,Treadmill
2015-10-16 11:54:26.000,2015-10-16 11:52:44.000,2015-10-16 11:54:26.000,Jog/Running
2015-10-16 11:54:26.000,2015-10-16 11:52:44.000,2015-10-16 11:54:26.000,Treadmill
2015-10-16 11:54:26.000,2015-10-16 11:52:44.000,2015-10-16 11:54:26.000,5.5 mph 5%grade
2015-10-16 11:54:32.000,2015-10-16 11:54:29.000,2015-10-16 11:54:32.000,Walking
2015-10-16 11:54:32.000,2015-10-16 11:54:29.000,2015-10-16 11:54:32.000,Treadmill
2015-10-16 11:54:34.000,2015-10-16 11:54:32.000,2015-10-16 11:54:34.000,Walking
2015-10-16 11:54:34.000,2015-10-16 11:54:32.000,2015-10-16 11:54:34.000,Treadmill
2015-10-16 11:54:34.000,2015-10-16 11:54:32.000,2015-10-16 11:54:34.000,3 mph
2015-10-16 11:54:38.000,2015-10-16 11:54:34.000,2015-10-16 11:54:38.000,Walking
2015-10-16 11:54:38.000,2015-10-16 11:54:34.000,2015-10-16 11:54:38.000,Treadmill
2015-10-16 11:54:38.000,2015-10-16 11:54:34.000,2015-10-16 11:54:38.000,3 mph
2015-10-16 11:54:38.000,2015-10-16 11:54:34.000,2015-10-16 11:54:38.000,Phone Talking
2015-10-16 11:56:15.000,2015-10-16 11:54:38.000,2015-10-16 11:56:15.000,Walking
2015-10-16 11:56:15.000,2015-10-16 11:54:38.000,2015-10-16 11:56:15.000,Treadmill
2015-10-16 11:56:15.000,2015-10-16 11:54:38.000,2015-10-16 11:56:15.000,3 mph
2015-10-16 11:56:15.000,2015-10-16 11:54:38.000,2015-10-16 11:56:15.000,Phone Talking
2015-10-16 11:56:15.000,2015-10-16 11:54:38.000,2015-10-16 11:56:15.000,Dominant Hand
2015-10-16 11:56:24.000,2015-10-16 11:56:23.000,2015-10-16 11:56:24.000,Walking
2015-10-16 11:56:26.000,2015-10-16 11:56:24.000,2015-10-16 11:56:26.000,Walking
2015-10-16 11:56:26.000,2015-10-16 11:56:24.000,2015-10-16 11:56:26.000,Treadmill
2015-10-16 11:56:27.000,2015-10-16 11:56:26.000,2015-10-16 11:56:27.000,Walking
2015-10-16 11:56:27.000,2015-10-16 11:56:26.000,2015-10-16 11:56:27.000,Treadmill
2015-10-16 11:56:27.000,2015-10-16 11:56:26.000,2015-10-16 11:56:27.000,Dominant Hand
2015-10-16 11:56:31.000,2015-10-16 11:56:27.000,2015-10-16 11:56:31.000,Walking
2015-10-16 11:56:31.000,2015-10-16 11:56:27.000,2015-10-16 11:56:31.000,Treadmill
2015-10-16 11:56:31.000,2015-10-16 11:56:27.000,2015-10-16 11:56:31.000,Dominant Hand
2015-10-16 11:56:31.000,2015-10-16 11:56:27.000,2015-10-16 11:56:31.000,Carrying Drinking
2015-10-16 11:57:43.000,2015-10-16 11:56:31.000,2015-10-16 11:57:43.000,Walking
2015-10-16 11:57:43.000,2015-10-16 11:56:31.000,2015-10-16 11:57:43.000,Treadmill
2015-10-16 11:57:43.000,2015-10-16 11:56:31.000,2015-10-16 11:57:43.000,Dominant Hand
2015-10-16 11:57:43.000,2015-10-16 11:56:31.000,2015-10-16 11:57:43.000,Carrying Drinking
2015-10-16 11:57:43.000,2015-10-16 11:56:31.000,2015-10-16 11:57:43.000,3 mph
2015-10-16 11:57:45.000,2015-10-16 11:57:44.000,2015-10-16 11:57:45.000,Walking
2015-10-16 11:57:45.000,2015-10-16 11:57:44.000,2015-10-16 11:57:45.000,Treadmill
2015-10-16 11:59:15.000,2015-10-16 11:57:45.000,2015-10-16 11:59:15.000,Walking
2015-10-16 11:59:15.000,2015-10-16 11:57:45.000,2015-10-16 11:59:15.000,Treadmill
2015-10-16 11:59:15.000,2015-10-16 11:57:45.000,2015-10-16 11:59:15.000,Telling Story
2015-10-16 11:59:59.000,2015-10-16 11:59:51.000,2015-10-16 11:59:59.000,Still
