HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2015-10-08 15:13:11.000,2015-10-08 15:12:40.000,2015-10-08 15:13:11.000,Bag
2015-10-08 15:13:11.000,2015-10-08 15:12:40.000,2015-10-08 15:13:11.000,Walking
2015-10-08 15:13:11.000,2015-10-08 15:12:40.000,2015-10-08 15:13:11.000,Telling Story
2015-10-08 15:13:12.000,2015-10-08 15:13:11.000,2015-10-08 15:13:12.000,Bag
2015-10-08 15:13:12.000,2015-10-08 15:13:11.000,2015-10-08 15:13:12.000,Walking
2015-10-08 15:13:12.000,2015-10-08 15:13:11.000,2015-10-08 15:13:12.000,Telling Story
2015-10-08 15:13:12.000,2015-10-08 15:13:11.000,2015-10-08 15:13:12.000,Stairs
2015-10-08 15:14:18.000,2015-10-08 15:13:12.000,2015-10-08 15:14:18.000,Bag
2015-10-08 15:14:18.000,2015-10-08 15:13:12.000,2015-10-08 15:14:18.000,Walking
2015-10-08 15:14:18.000,2015-10-08 15:13:12.000,2015-10-08 15:14:18.000,Telling Story
2015-10-08 15:14:18.000,2015-10-08 15:13:12.000,2015-10-08 15:14:18.000,Stairs
2015-10-08 15:14:18.000,2015-10-08 15:13:12.000,2015-10-08 15:14:18.000,Up
2015-10-08 15:14:45.000,2015-10-08 15:14:19.000,2015-10-08 15:14:45.000,Walking
2015-10-08 15:15:46.000,2015-10-08 15:15:32.000,2015-10-08 15:15:46.000,Standing
2015-10-08 15:16:14.000,2015-10-08 15:15:46.000,2015-10-08 15:16:14.000,Shelf Unload
2015-10-08 15:16:14.000,2015-10-08 15:15:46.000,2015-10-08 15:16:14.000,Standing
2015-10-08 15:16:15.000,2015-10-08 15:16:14.000,2015-10-08 15:16:15.000,Shelf Unload
2015-10-08 15:16:15.000,2015-10-08 15:16:14.000,2015-10-08 15:16:15.000,Shelf Reload
2015-10-08 15:16:15.000,2015-10-08 15:16:14.000,2015-10-08 15:16:15.000,Standing
2015-10-08 15:16:34.000,2015-10-08 15:16:15.000,2015-10-08 15:16:34.000,Shelf Reload
2015-10-08 15:16:34.000,2015-10-08 15:16:15.000,2015-10-08 15:16:34.000,Standing
2015-10-08 15:16:35.000,2015-10-08 15:16:34.000,2015-10-08 15:16:35.000,Standing
2015-10-08 15:17:55.000,2015-10-08 15:16:58.000,2015-10-08 15:17:55.000,Lying
2015-10-08 15:19:28.000,2015-10-08 15:17:55.000,2015-10-08 15:19:28.000,Lying
2015-10-08 15:19:28.000,2015-10-08 15:17:55.000,2015-10-08 15:19:28.000,Telling Story
2015-10-08 15:20:02.000,2015-10-08 15:19:32.000,2015-10-08 15:20:02.000,Sitting
2015-10-08 15:20:20.000,2015-10-08 15:20:18.000,2015-10-08 15:20:20.000,Sitting
2015-10-08 15:20:27.000,2015-10-08 15:20:20.000,2015-10-08 15:20:27.000,Reclining
2015-10-08 15:22:09.000,2015-10-08 15:20:27.000,2015-10-08 15:22:09.000,Reclining
2015-10-08 15:22:09.000,2015-10-08 15:20:27.000,2015-10-08 15:22:09.000,Web Browsing
2015-10-08 15:23:24.000,2015-10-08 15:23:22.000,2015-10-08 15:23:24.000,Biking
2015-10-08 15:23:32.000,2015-10-08 15:23:24.000,2015-10-08 15:23:32.000,Biking
2015-10-08 15:23:32.000,2015-10-08 15:23:24.000,2015-10-08 15:23:32.000,Stationary
2015-10-08 15:24:58.000,2015-10-08 15:23:32.000,2015-10-08 15:24:58.000,Biking
2015-10-08 15:24:58.000,2015-10-08 15:23:32.000,2015-10-08 15:24:58.000,Stationary
2015-10-08 15:24:58.000,2015-10-08 15:23:32.000,2015-10-08 15:24:58.000,300 KPM/Min
2015-10-08 15:25:38.000,2015-10-08 15:25:36.000,2015-10-08 15:25:38.000,Walking
2015-10-08 15:25:38.000,2015-10-08 15:25:36.000,2015-10-08 15:25:38.000,Treadmill
2015-10-08 15:25:53.000,2015-10-08 15:25:38.000,2015-10-08 15:25:53.000,1 mph
2015-10-08 15:25:53.000,2015-10-08 15:25:38.000,2015-10-08 15:25:53.000,Walking
2015-10-08 15:25:53.000,2015-10-08 15:25:38.000,2015-10-08 15:25:53.000,Treadmill
2015-10-08 15:25:55.000,2015-10-08 15:25:53.000,2015-10-08 15:25:55.000,supported
2015-10-08 15:25:55.000,2015-10-08 15:25:53.000,2015-10-08 15:25:55.000,1 mph
2015-10-08 15:25:55.000,2015-10-08 15:25:53.000,2015-10-08 15:25:55.000,Walking
2015-10-08 15:25:55.000,2015-10-08 15:25:53.000,2015-10-08 15:25:55.000,Treadmill
2015-10-08 15:27:00.000,2015-10-08 15:25:55.000,2015-10-08 15:27:00.000,1 mph
2015-10-08 15:27:00.000,2015-10-08 15:25:55.000,2015-10-08 15:27:00.000,Walking
2015-10-08 15:27:00.000,2015-10-08 15:25:55.000,2015-10-08 15:27:00.000,Treadmill
2015-10-08 15:27:00.000,2015-10-08 15:25:55.000,2015-10-08 15:27:00.000,Arms On Desk
2015-10-08 15:29:05.000,2015-10-08 15:27:00.000,2015-10-08 15:29:05.000,Walking
2015-10-08 15:29:05.000,2015-10-08 15:27:00.000,2015-10-08 15:29:05.000,Treadmill
2015-10-08 15:29:05.000,2015-10-08 15:27:00.000,2015-10-08 15:29:05.000,Arms On Desk
2015-10-08 15:29:05.000,2015-10-08 15:27:00.000,2015-10-08 15:29:05.000,2 mph
2015-10-08 15:29:29.000,2015-10-08 15:29:28.000,2015-10-08 15:29:29.000,Walking
2015-10-08 15:29:30.000,2015-10-08 15:29:29.000,2015-10-08 15:29:30.000,Walking
2015-10-08 15:29:30.000,2015-10-08 15:29:29.000,2015-10-08 15:29:30.000,Treadmill
2015-10-08 15:31:28.000,2015-10-08 15:29:30.000,2015-10-08 15:31:28.000,3.5 mph
2015-10-08 15:31:28.000,2015-10-08 15:29:30.000,2015-10-08 15:31:28.000,Walking
2015-10-08 15:31:28.000,2015-10-08 15:29:30.000,2015-10-08 15:31:28.000,Treadmill
2015-10-08 15:31:35.000,2015-10-08 15:31:28.000,2015-10-08 15:31:35.000,Walking
2015-10-08 15:31:35.000,2015-10-08 15:31:28.000,2015-10-08 15:31:35.000,3 mph
2015-10-08 15:31:35.000,2015-10-08 15:31:28.000,2015-10-08 15:31:35.000,Treadmill
2015-10-08 15:31:36.000,2015-10-08 15:31:35.000,2015-10-08 15:31:36.000,Bag
2015-10-08 15:31:36.000,2015-10-08 15:31:35.000,2015-10-08 15:31:36.000,Walking
2015-10-08 15:31:36.000,2015-10-08 15:31:35.000,2015-10-08 15:31:36.000,3 mph
2015-10-08 15:31:36.000,2015-10-08 15:31:35.000,2015-10-08 15:31:36.000,Treadmill
2015-10-08 15:33:26.000,2015-10-08 15:31:36.000,2015-10-08 15:33:26.000,Bag
2015-10-08 15:33:26.000,2015-10-08 15:31:36.000,2015-10-08 15:33:26.000,Dominant Hand
2015-10-08 15:33:26.000,2015-10-08 15:31:36.000,2015-10-08 15:33:26.000,Walking
2015-10-08 15:33:26.000,2015-10-08 15:31:36.000,2015-10-08 15:33:26.000,3 mph
2015-10-08 15:33:26.000,2015-10-08 15:31:36.000,2015-10-08 15:33:26.000,Treadmill
2015-10-08 15:33:34.000,2015-10-08 15:33:26.000,2015-10-08 15:33:34.000,Walking
2015-10-08 15:33:34.000,2015-10-08 15:33:26.000,2015-10-08 15:33:34.000,3 mph
2015-10-08 15:33:34.000,2015-10-08 15:33:26.000,2015-10-08 15:33:34.000,Treadmill
2015-10-08 15:33:35.000,2015-10-08 15:33:34.000,2015-10-08 15:33:35.000,3 mph
2015-10-08 15:33:35.000,2015-10-08 15:33:34.000,2015-10-08 15:33:35.000,Jog/Running
2015-10-08 15:33:35.000,2015-10-08 15:33:34.000,2015-10-08 15:33:35.000,Treadmill
2015-10-08 15:35:39.000,2015-10-08 15:33:35.000,2015-10-08 15:35:39.000,Jog/Running
2015-10-08 15:35:39.000,2015-10-08 15:33:35.000,2015-10-08 15:35:39.000,5.5 mph 5%grade
2015-10-08 15:35:39.000,2015-10-08 15:33:35.000,2015-10-08 15:35:39.000,Treadmill
2015-10-08 15:35:43.000,2015-10-08 15:35:39.000,2015-10-08 15:35:43.000,5.5 mph 5%grade
2015-10-08 15:35:43.000,2015-10-08 15:35:39.000,2015-10-08 15:35:43.000,Treadmill
2015-10-08 15:35:43.000,2015-10-08 15:35:39.000,2015-10-08 15:35:43.000,Walking
2015-10-08 15:38:41.000,2015-10-08 15:35:43.000,2015-10-08 15:38:41.000,Treadmill
2015-10-08 15:38:41.000,2015-10-08 15:35:43.000,2015-10-08 15:38:41.000,Walking
2015-10-08 15:38:41.000,2015-10-08 15:35:43.000,2015-10-08 15:38:41.000,3 mph
2015-10-08 15:40:45.000,2015-10-08 15:39:22.000,2015-10-08 15:40:45.000,Sweeping
2015-10-08 15:41:11.000,2015-10-08 15:41:09.000,2015-10-08 15:41:11.000,Laundry
2015-10-08 15:42:48.000,2015-10-08 15:41:11.000,2015-10-08 15:42:48.000,Laundry
2015-10-08 15:42:48.000,2015-10-08 15:41:11.000,2015-10-08 15:42:48.000,Standing
